customer_id,predicted_clv_6months,clv_tier,churn_risk_score,expected_purchases_6m,prob_alive,clv_bg_nbd,clv_xgb
17017,146.3774,Bronze,1.0000,0.0000,0.0000,0.0000,1721.6943
14862,146.3285,Bronze,0.7305,0.3297,0.2695,169.0278,528.2540
16449,146.2264,Bronze,0.3282,0.4727,0.6718,204.2006,278.8308
12523,146.1260,Bronze,1.0000,0.0000,0.0000,0.0000,1718.7372
16933,146.1214,Bronze,1.0000,0.0000,0.0000,0.0000,1718.6829
12425,146.0858,Bronze,0.7320,0.1230,0.2680,129.9726,801.0197
16230,145.9981,Bronze,0.2755,0.6338,0.7245,210.3542,232.7180
16588,145.7594,Bronze,0.3882,0.5742,0.6118,208.0590,246.1080
12362,145.7564,Bronze,1.0000,0.0000,0.0000,0.0000,1714.3900
13203,145.7366,Bronze,1.0000,0.0000,0.0000,0.0000,1714.1571
12545,145.4473,Bronze,0.5945,0.3059,0.4055,186.2238,396.5334
14621,145.4012,Bronze,1.0000,0.0000,0.0000,0.0000,1710.2119
15571,145.0729,Bronze,1.0000,0.0000,0.0000,0.0000,1706.3501
16754,145.0727,Bronze,1.0000,0.0001,0.0000,0.1116,1705.5605
13883,144.9245,Bronze,1.0000,0.0000,0.0000,0.0000,1704.6045
14030,144.8739,Bronze,1.0000,0.0000,0.0000,0.0000,1704.0092
15949,144.6127,Bronze,0.6466,0.7821,0.3534,175.8261,460.0955
16656,144.6074,Bronze,1.0000,0.0000,0.0000,0.0000,1700.8754
13562,144.2227,Bronze,1.0000,0.0000,0.0000,0.0023,1696.3345
12711,144.1754,Bronze,0.2645,0.2289,0.7355,186.1651,381.9876
17499,144.0877,Bronze,0.4177,0.2162,0.5823,176.1116,451.9051
15796,144.0145,Bronze,1.0000,0.0000,0.0000,0.0000,1693.9011
15858,144.0000,Bronze,1.0000,0.0000,0.0000,0.0000,1693.7310
16296,143.6213,Bronze,0.2183,0.5920,0.7817,207.0351,228.1867
13156,143.6109,Bronze,0.4431,0.3117,0.5569,180.9866,411.8933
12708,143.5613,Bronze,1.0000,0.0000,0.0000,0.0000,1688.5706
14732,143.4690,Bronze,1.0000,0.0000,0.0000,0.0000,1687.4849
16671,143.4437,Bronze,0.9215,0.1552,0.0785,96.1235,1008.8231
16393,143.3740,Bronze,1.0000,0.0000,0.0000,0.0000,1686.3684
15660,143.1791,Bronze,1.0000,0.0000,0.0000,0.0000,1684.0748
13477,142.9978,Bronze,1.0000,0.0000,0.0000,0.0000,1681.9435
14334,142.9448,Bronze,1.0000,0.0000,0.0000,0.0000,1681.3201
13719,142.8031,Bronze,1.0000,0.0000,0.0000,0.0000,1679.6528
13082,142.7126,Bronze,1.0000,0.0000,0.0000,0.0000,1678.5884
12735,142.7092,Bronze,0.2565,0.4438,0.7435,210.9578,189.7744
13211,142.6213,Bronze,1.0000,0.0000,0.0000,0.0000,1677.5143
13996,142.5490,Bronze,0.2485,0.3841,0.7515,209.5509,197.8193
17069,142.4542,Bronze,1.0000,0.0000,0.0000,0.0000,1675.5486
15612,142.4319,Bronze,0.3823,1.5127,0.6177,185.1403,368.7128
14290,142.4284,Bronze,1.0000,0.0000,0.0000,0.0000,1675.2458
17635,142.4058,Bronze,0.3222,0.4304,0.6778,199.5606,266.6386
17682,142.3973,Bronze,1.0000,0.0000,0.0000,0.0000,1674.8795
13654,142.3201,Bronze,1.0000,0.0000,0.0000,0.0000,1673.9722
17610,142.2698,Bronze,0.3441,0.6386,0.6559,204.7697,228.2772
16997,142.2670,Bronze,0.2300,0.8441,0.7700,217.8588,135.8711
14147,142.0866,Bronze,1.0000,0.0000,0.0000,0.0002,1671.2242
16104,142.0774,Bronze,1.0000,0.0000,0.0000,0.0000,1671.1176
12838,142.0322,Bronze,1.0000,0.0000,0.0000,0.0000,1670.5853
14548,141.9732,Bronze,1.0000,0.0001,0.0000,0.0153,1669.7836
13623,141.9351,Bronze,1.0000,0.0000,0.0000,0.0000,1669.4432
12765,141.9196,Bronze,0.3784,0.8442,0.6216,205.3338,220.1777
16444,141.8111,Bronze,1.0000,0.0000,0.0000,0.0000,1667.9846
17929,141.8040,Bronze,1.0000,0.0000,0.0000,0.0000,1667.9017
16567,141.7171,Bronze,0.3853,0.3669,0.6147,193.4885,301.3904
14713,141.6514,Bronze,1.0000,0.0000,0.0000,0.0000,1666.1062
13658,141.4356,Bronze,1.0000,0.0000,0.0000,0.0000,1663.5684
18093,141.3045,Bronze,1.0000,0.0000,0.0000,0.0134,1661.9324
15241,141.2664,Bronze,1.0000,0.0000,0.0000,0.0000,1661.5780
15434,141.1744,Bronze,1.0000,0.0000,0.0000,0.0000,1660.4955
13338,141.1732,Bronze,0.9565,0.0338,0.0435,21.9365,1505.6710
18230,141.1173,Bronze,1.0000,0.0000,0.0000,0.0000,1659.8242
12700,141.0116,Bronze,0.9999,0.0003,0.0001,0.4327,1655.5272
14909,140.9556,Bronze,0.3648,0.3621,0.6352,186.2348,343.6248
13982,140.8529,Bronze,1.0000,0.0000,0.0000,0.0000,1656.7144
12444,140.6296,Bronze,0.9990,0.0035,0.0010,3.7008,1627.9705
12832,140.4063,Bronze,0.5566,0.7644,0.4434,180.3027,379.0276
14933,140.4004,Bronze,0.1847,0.6751,0.8153,219.2994,103.7500
12928,140.2528,Bronze,1.0000,0.0000,0.0000,0.0000,1649.6565
14709,140.2184,Bronze,1.0000,0.0000,0.0000,0.0000,1649.2513
18257,140.1952,Bronze,1.0000,0.0000,0.0000,0.0000,1648.9783
16307,140.1896,Bronze,0.3050,0.4513,0.6950,197.6193,254.2710
12910,140.1168,Bronze,1.0000,0.0000,0.0000,0.0000,1648.0569
18097,140.0331,Bronze,1.0000,0.0000,0.0000,0.0000,1647.0721
12978,140.0232,Bronze,0.6833,0.3096,0.3167,162.2313,502.0551
14186,140.0123,Bronze,0.4519,0.6015,0.5481,195.5133,267.0488
12642,139.9815,Bronze,0.8543,0.4052,0.1457,150.5942,583.6902
13077,139.7398,Bronze,1.0000,0.0000,0.0000,0.0000,1643.6226
14377,139.6499,Bronze,0.3191,0.5102,0.6809,192.4637,284.3080
14029,139.5654,Bronze,0.4674,0.6705,0.5326,192.4263,283.5786
17653,139.3118,Bronze,0.8864,0.4114,0.1136,132.3002,704.9176
13201,139.2663,Bronze,0.2815,0.6066,0.7185,200.3964,223.8127
12365,139.2069,Bronze,0.2410,0.5176,0.7590,202.8417,205.8569
14918,139.2028,Bronze,1.0000,0.0000,0.0000,0.0209,1637.1588
15117,139.1581,Bronze,1.0000,0.0000,0.0000,0.0000,1636.7798
13448,138.9126,Bronze,1.0000,0.0000,0.0000,0.0000,1633.8926
17863,138.8836,Bronze,1.0000,0.0000,0.0000,0.0000,1633.5518
16325,138.8483,Bronze,1.0000,0.0000,0.0000,0.0000,1633.1364
12533,138.7695,Bronze,0.2796,0.2062,0.7204,171.3269,423.1188
14065,138.7463,Bronze,0.2225,0.6602,0.7775,215.8974,108.3033
16309,138.7350,Bronze,0.4660,0.4310,0.5340,185.8942,319.9087
17218,138.6212,Bronze,1.0000,0.0000,0.0000,0.0000,1630.4652
13988,138.5736,Bronze,1.0000,0.0000,0.0000,0.0000,1629.9052
17713,138.5191,Bronze,0.3624,0.6237,0.6376,198.9981,224.8933
15862,138.4210,Bronze,1.0000,0.0000,0.0000,0.0000,1628.1100
15410,138.2938,Bronze,1.0000,0.0000,0.0000,0.0002,1626.6123
14430,138.2112,Bronze,0.2488,0.4652,0.7512,208.1126,156.9487
13978,138.1794,Bronze,0.5490,1.3901,0.4510,171.5107,414.8819
13473,138.0412,Bronze,1.0000,0.0000,0.0000,0.0001,1623.6427
15602,138.0174,Bronze,1.0000,0.0000,0.0000,0.0000,1623.3639
13567,138.0046,Bronze,0.2741,0.7185,0.7259,207.4548,159.1606
13895,137.9469,Bronze,1.0000,0.0000,0.0000,0.0003,1622.5325
17015,137.9275,Bronze,0.9334,0.1196,0.0666,80.6556,1053.1023
13493,137.7725,Bronze,0.2507,0.5173,0.7493,195.6404,239.8070
15532,137.7568,Bronze,1.0000,0.0000,0.0000,0.0000,1620.2977
17930,137.6540,Bronze,1.0000,0.0000,0.0000,0.0000,1619.0892
16743,137.6165,Bronze,1.0000,0.0000,0.0000,0.0000,1618.6483
18183,137.5268,Bronze,0.2868,0.5117,0.7132,197.6738,222.5675
15643,137.0586,Bronze,0.3481,0.8131,0.6519,198.5934,210.5696
13368,136.7575,Bronze,0.4702,0.6569,0.5298,196.2613,223.4874
13065,136.5904,Bronze,0.4230,0.7365,0.5770,194.8024,231.8169
14671,136.3467,Bronze,0.2487,0.2761,0.7513,189.2689,268.0014
13327,136.0839,Bronze,1.0000,0.0000,0.0000,0.0000,1600.6215
13248,136.0341,Bronze,0.3456,0.6535,0.6544,186.7739,281.9324
17478,135.7767,Bronze,0.3529,0.2146,0.6471,165.9806,425.6478
18239,135.7073,Bronze,0.7920,0.4138,0.2080,153.9012,510.0788
15105,135.7051,Bronze,1.0000,0.0000,0.0000,0.0000,1596.1660
17669,135.6458,Bronze,1.0000,0.0000,0.0000,0.0000,1595.4688
14441,135.5555,Bronze,1.0000,0.0000,0.0000,0.0000,1594.4060
17186,135.5281,Bronze,0.3000,1.7561,0.7000,160.6667,460.2251
16271,135.5185,Bronze,1.0000,0.0000,0.0000,0.0000,1593.9709
16735,135.4930,Bronze,1.0000,0.0000,0.0000,0.0000,1593.6715
12782,135.4300,Bronze,1.0000,0.0000,0.0000,0.0000,1592.9301
16875,135.3799,Bronze,1.0000,0.0000,0.0000,0.0000,1592.3416
13221,135.3371,Bronze,0.3427,0.3703,0.6573,191.1953,242.5315
14882,135.3298,Bronze,1.0000,0.0000,0.0000,0.0000,1591.7521
15024,135.2511,Bronze,1.0000,0.0000,0.0000,0.0000,1590.8256
15819,134.9405,Bronze,1.0000,0.0000,0.0000,0.0000,1587.1730
15600,134.8320,Bronze,0.3367,0.6030,0.6633,192.5909,226.7418
12873,134.7840,Bronze,0.6191,0.2114,0.3809,156.7421,479.1701
16571,134.7583,Bronze,1.0000,0.0000,0.0000,0.0000,1585.0299
14257,134.6062,Bronze,1.0000,0.0000,0.0000,0.0001,1583.2402
12473,134.5706,Bronze,0.9976,0.0076,0.0024,6.2882,1538.4445
16842,134.5462,Bronze,0.7226,0.3256,0.2774,150.7856,518.4088
16608,134.4224,Bronze,0.3365,0.2103,0.6635,164.6604,419.0354
17714,134.3884,Bronze,0.5134,0.6588,0.4866,194.8005,205.9310
16477,134.3304,Bronze,1.0000,0.0000,0.0000,0.0000,1579.9966
15141,134.2622,Bronze,0.4129,0.9768,0.5871,200.1127,166.9575
13510,134.1787,Bronze,1.0000,0.0000,0.0000,0.0000,1578.2119
16218,134.1394,Bronze,1.0000,0.0000,0.0000,0.0000,1577.7502
14440,134.0802,Bronze,1.0000,0.0000,0.0000,0.0000,1577.0542
13520,134.0773,Bronze,1.0000,0.0000,0.0000,0.0000,1577.0199
18095,133.9053,Bronze,0.6917,0.3625,0.3083,174.8319,341.1711
13808,133.7641,Bronze,0.9999,0.0003,0.0001,0.1209,1572.4834
12866,133.7007,Bronze,0.4498,0.4060,0.5502,182.5953,283.9772
16324,133.6962,Bronze,0.3182,1.2708,0.6818,201.3004,151.9176
14308,133.5798,Bronze,0.2410,0.2880,0.7590,200.8582,153.6695
12389,133.5184,Bronze,0.4019,0.3443,0.5981,180.7178,295.0814
18060,133.4802,Bronze,0.3217,0.2505,0.6783,180.5341,295.9294
16917,133.4736,Bronze,0.4673,0.1770,0.5327,199.3957,162.7417
17503,133.4516,Bronze,0.8748,0.4256,0.1252,145.6250,541.9545
14388,133.3680,Bronze,1.0000,0.0000,0.0000,0.0000,1568.6769
14748,133.2000,Bronze,1.0000,0.0000,0.0000,0.0000,1566.7009
14105,133.0518,Bronze,0.9390,0.0604,0.0610,75.6203,1031.2888
17530,133.0329,Bronze,1.0000,0.0000,0.0000,0.0000,1564.7351
15845,132.8075,Bronze,1.0000,0.0000,0.0000,0.0000,1562.0850
15334,132.5190,Bronze,0.2195,1.4828,0.7805,193.2269,195.0484
15674,132.1629,Bronze,1.0000,0.0000,0.0000,0.0000,1554.5023
14217,132.0491,Bronze,1.0000,0.0000,0.0000,0.0000,1553.1638
17167,132.0366,Bronze,0.2437,0.6250,0.7563,198.9313,149.1171
16435,131.9554,Bronze,0.1860,0.5887,0.8140,218.4243,10.5949
14600,131.9271,Bronze,0.3017,0.3619,0.6983,190.7700,205.4245
14293,131.8405,Bronze,1.0000,0.0000,0.0000,0.0000,1550.7106
17756,131.6662,Bronze,0.2009,0.7381,0.7991,199.0345,144.0321
17021,131.6495,Bronze,0.3535,0.9509,0.6465,194.7882,173.8029
17220,131.5825,Bronze,1.0000,0.0000,0.0000,0.0000,1547.6759
14422,131.5588,Bronze,1.0000,0.0000,0.0000,0.0000,1547.3977
12424,131.5108,Bronze,0.8984,0.0995,0.1016,88.2881,923.7653
12488,131.4233,Bronze,0.9529,0.1711,0.0471,81.4026,971.3282
15533,131.2489,Bronze,0.8749,0.4037,0.1251,119.7421,698.7072
15811,131.2039,Bronze,1.0000,0.0000,0.0000,0.0002,1543.2207
17368,131.1248,Bronze,1.0000,0.0000,0.0000,0.0000,1542.2921
16431,131.0780,Bronze,0.3223,0.8074,0.6777,190.9453,194.2003
14734,131.0538,Bronze,0.2879,0.6941,0.7121,195.4084,162.4191
13700,131.0494,Bronze,1.0000,0.0000,0.0000,0.0000,1541.4054
18069,130.9452,Bronze,1.0000,0.0000,0.0000,0.0000,1540.1801
13069,130.7327,Bronze,1.0000,0.0000,0.0000,0.0000,1537.6808
12721,130.7061,Bronze,1.0000,0.0000,0.0000,0.0001,1537.3671
13908,130.6816,Bronze,0.9066,0.1693,0.0934,106.6360,784.5266
13410,130.5540,Bronze,1.0000,0.0000,0.0000,0.0000,1535.5785
16214,130.4199,Bronze,0.7823,0.2637,0.2177,142.9116,525.4436
13139,130.3575,Bronze,1.0000,0.0000,0.0000,0.0000,1533.2677
15590,130.3011,Bronze,0.5053,0.5744,0.4947,180.2304,260.6805
17685,130.2420,Bronze,1.0000,0.0000,0.0000,0.0000,1531.9086
14154,130.0664,Bronze,0.9953,0.0082,0.0047,6.7687,1482.0747
13074,129.8685,Bronze,0.3518,0.4895,0.6482,179.6623,259.6013
15633,129.7507,Bronze,0.8305,0.4722,0.1695,160.5448,393.1314
17188,129.3992,Bronze,1.0000,0.0000,0.0000,0.0000,1521.9955
14733,129.3836,Bronze,1.0000,0.0000,0.0000,0.0000,1521.8124
12862,129.3579,Bronze,0.2764,0.3026,0.7236,185.6840,211.0991
12480,129.1497,Bronze,1.0000,0.0000,0.0000,0.0002,1519.0591
13918,129.0426,Bronze,0.7000,0.2319,0.3000,170.9412,311.4338
14930,128.9266,Bronze,0.9990,0.0015,0.0010,1.3422,1506.9646
17630,128.8898,Bronze,0.3177,0.5696,0.6823,175.8319,275.1210
18109,128.8473,Bronze,1.0000,0.0000,0.0000,0.0000,1515.5050
18287,128.6935,Bronze,1.0000,0.0000,0.0000,0.0011,1513.6877
13971,128.5681,Bronze,1.0000,0.0000,0.0000,0.0000,1512.2205
14350,128.5021,Bronze,0.3824,0.5267,0.6176,187.7993,186.1051
14048,128.3265,Bronze,0.2724,0.6913,0.7276,190.1907,167.1623
14304,128.3224,Bronze,0.6486,0.2304,0.3514,145.4547,482.8264
13209,128.1277,Bronze,1.0000,0.0000,0.0000,0.0000,1507.0405
16370,128.0920,Bronze,0.8207,0.3887,0.1793,136.6627,542.1630
13975,127.9643,Bronze,1.0000,0.0000,0.0000,0.0000,1505.1184
12493,127.9591,Bronze,0.2816,0.6921,0.7184,184.4504,203.3522
14907,127.8690,Bronze,1.0000,0.0000,0.0000,0.0000,1503.9980
16300,127.7956,Bronze,0.3834,0.3451,0.6166,175.9647,261.3148
16391,127.7565,Bronze,0.3438,0.6280,0.6562,184.6540,199.5325
12843,127.5488,Bronze,1.0000,0.0000,0.0000,0.0000,1500.2310
17853,127.3195,Bronze,0.4594,0.2792,0.5406,164.3226,337.8757
15370,127.3123,Bronze,1.0000,0.0000,0.0000,0.0009,1497.4440
14434,127.1358,Bronze,0.9832,0.1392,0.0168,33.0829,1261.9001
15426,127.0250,Bronze,1.0000,0.0000,0.0000,0.0000,1494.0701
18145,126.9923,Bronze,1.0000,0.0000,0.0000,0.0000,1493.6860
12652,126.9632,Bronze,0.3071,0.3276,0.6929,202.7257,62.6649
15228,126.9469,Bronze,0.9998,0.0004,0.0002,0.3430,1490.7308
13538,126.7468,Bronze,1.0000,0.0000,0.0000,0.0000,1490.7980
14316,126.7340,Bronze,0.4396,0.6286,0.5604,180.6390,215.8400
14227,126.6680,Bronze,1.0000,0.0000,0.0000,0.0000,1489.8718
14335,126.5716,Bronze,0.7406,0.4546,0.2594,130.6297,566.8561
13154,126.3761,Bronze,0.4704,0.2735,0.5296,162.6341,338.6951
14619,126.2626,Bronze,0.4560,0.2093,0.5440,164.1990,326.3163
13999,126.2176,Bronze,1.0000,0.0000,0.0000,0.0000,1484.5743
13951,126.1615,Bronze,0.4157,0.7024,0.5843,174.2193,254.4112
16377,126.0874,Bronze,0.4717,0.1793,0.5283,142.5026,477.3713
14323,126.0845,Bronze,0.4386,0.4565,0.5614,168.8844,291.1556
15260,125.9377,Bronze,1.0000,0.0000,0.0000,0.0000,1481.2817
17539,125.9099,Bronze,0.2293,0.5798,0.7707,189.3811,144.4516
16191,125.7782,Bronze,1.0000,0.0000,0.0000,0.0000,1479.4054
14917,125.7713,Bronze,0.2410,0.2661,0.7590,181.8401,196.0411
17622,125.3879,Bronze,0.2410,0.2657,0.7590,182.5892,186.2440
15363,125.3076,Bronze,0.3093,0.2900,0.6907,177.1940,223.3749
12675,125.2761,Bronze,0.2507,0.2709,0.7493,158.0531,358.0862
17043,125.1650,Bronze,1.0000,0.0000,0.0000,0.0000,1472.1927
15518,125.1356,Bronze,1.0000,0.0000,0.0000,0.0000,1471.8470
16256,125.1131,Bronze,0.5779,0.2651,0.4221,158.0656,356.0810
13272,125.0828,Bronze,0.5403,0.8476,0.4597,145.4216,444.9553
14744,125.0093,Bronze,1.0000,0.0000,0.0000,0.0000,1470.3615
15365,124.9929,Bronze,1.0000,0.0000,0.0000,0.0000,1470.1687
16847,124.7775,Bronze,0.8940,0.0360,0.1060,13.5182,1372.2340
17564,124.7300,Bronze,0.7669,0.8150,0.2331,136.6204,502.9174
15544,124.6672,Bronze,1.0000,0.0000,0.0000,0.0000,1466.3386
15680,124.6048,Bronze,1.0000,0.0000,0.0000,0.0000,1465.6044
13166,124.5907,Bronze,0.3366,0.3277,0.6634,176.5033,219.8165
12468,124.5419,Bronze,0.9712,0.0299,0.0288,22.9967,1302.5717
14431,124.5166,Bronze,0.7136,0.2270,0.2864,157.6705,351.8525
12909,124.2362,Bronze,1.0000,0.0000,0.0000,0.0000,1461.2687
13772,124.2362,Bronze,1.0000,0.0000,0.0000,0.0000,1461.2687
12913,124.2197,Bronze,1.0000,0.0000,0.0000,0.0000,1461.0746
15839,124.1341,Bronze,0.8648,0.2924,0.1352,112.4029,666.8167
16409,123.9533,Bronze,1.0000,0.0000,0.0000,0.0000,1457.9414
16329,123.9266,Bronze,0.5070,0.3652,0.4930,165.4557,289.9707
15095,123.8721,Bronze,1.0000,0.0000,0.0000,0.0003,1456.9840
16561,123.7514,Bronze,0.8397,0.4021,0.1603,125.9479,566.7257
13916,123.7264,Bronze,0.3726,0.5054,0.6274,171.6820,243.6761
16484,123.7110,Bronze,0.2626,0.7298,0.7374,181.5044,174.1759
17591,123.6703,Bronze,1.0000,0.0000,0.0000,0.0006,1454.6080
12484,123.6282,Bronze,1.0000,0.0000,0.0000,0.0000,1454.1172
17311,123.5130,Bronze,0.9999,0.0001,0.0001,0.0828,1452.1782
13758,123.4362,Bronze,1.0000,0.0000,0.0000,0.0000,1451.8596
12912,123.4266,Bronze,0.9999,0.0014,0.0001,0.4727,1448.4108
15259,123.3049,Bronze,0.3075,0.5525,0.6925,174.0022,222.3440
13647,123.2418,Bronze,1.0000,0.0000,0.0000,0.0000,1449.5719
15197,123.1595,Bronze,1.0000,0.0000,0.0000,0.0000,1448.6051
18286,123.0796,Bronze,0.3468,0.1907,0.6532,150.1748,387.8491
13395,123.0212,Bronze,0.5865,0.3595,0.4135,155.4994,349.5851
12514,122.9673,Bronze,0.4834,0.1691,0.5166,163.9435,289.3596
13360,122.9240,Bronze,0.4569,0.4228,0.5431,174.7865,212.3285
12948,122.8263,Bronze,1.0000,0.0000,0.0000,0.0000,1444.6855
17924,122.7956,Bronze,1.0000,0.0000,0.0000,0.0000,1444.3247
17838,122.7261,Bronze,1.0000,0.0000,0.0000,0.0000,1443.5071
13722,122.7185,Bronze,1.0000,0.0000,0.0000,0.0078,1443.3623
16264,122.6967,Bronze,0.2451,0.3480,0.7549,177.6192,189.6645
12797,122.6179,Bronze,0.2757,0.3500,0.7243,171.9836,228.5097
13970,122.5687,Bronze,0.2706,0.3419,0.7294,176.3934,196.8099
17758,122.3526,Bronze,1.0000,0.0000,0.0000,0.0000,1439.1134
17426,122.3015,Bronze,1.0000,0.0000,0.0000,0.0000,1438.5128
16250,122.1411,Bronze,0.3530,0.6075,0.6470,176.5976,190.3399
15565,121.9940,Bronze,0.3282,1.4868,0.6718,162.2182,290.0876
17477,121.9026,Bronze,0.2537,0.2421,0.7463,168.4303,245.1729
17059,121.8988,Bronze,1.0000,0.0000,0.0000,0.0000,1433.7760
13085,121.6953,Bronze,0.9998,0.0003,0.0002,0.0790,1430.8253
15322,121.5994,Bronze,0.7230,0.1202,0.2770,101.5042,713.9183
18094,121.5321,Bronze,1.0000,0.0000,0.0000,0.0000,1429.4634
17507,121.2778,Bronze,0.2801,0.4650,0.7199,172.1767,211.3838
14897,121.1904,Bronze,1.0000,0.0000,0.0000,0.0000,1425.4435
15433,121.1382,Bronze,0.2943,0.5199,0.7057,169.8290,226.3106
16011,121.1089,Bronze,1.0000,0.0000,0.0000,0.0000,1424.4857
12975,121.0807,Bronze,0.6473,0.4228,0.3527,153.5879,340.2517
13107,121.0791,Bronze,1.0000,0.0000,0.0000,0.0000,1424.1349
13922,120.9551,Bronze,0.2986,0.5544,0.7014,176.0888,179.9801
16975,120.9060,Bronze,0.2525,0.5485,0.7475,186.4139,106.5366
15586,120.8613,Bronze,0.2476,0.4069,0.7524,169.8754,222.7263
16628,120.8311,Bronze,1.0000,0.0000,0.0000,0.0000,1421.2177
16643,120.8054,Bronze,0.3823,0.2991,0.6177,168.1127,234.5089
15606,120.7228,Bronze,1.0000,0.0000,0.0000,0.0000,1419.9434
12719,120.6911,Bronze,0.8778,0.2890,0.1222,113.8738,615.9398
16837,120.4959,Bronze,1.0000,0.0000,0.0000,0.0000,1417.2751
12855,120.2078,Bronze,0.1832,1.0628,0.8168,184.8959,109.0364
14825,120.0853,Bronze,1.0000,0.0000,0.0000,0.0000,1412.4456
16326,120.0849,Bronze,1.0000,0.0000,0.0000,0.0000,1412.4412
16180,119.9937,Bronze,1.0000,0.0000,0.0000,0.0001,1411.3672
13459,119.7220,Bronze,0.2612,0.2283,0.7388,161.0511,271.6005
14572,119.7001,Bronze,1.0000,0.0000,0.0000,0.0000,1407.9146
14842,119.6515,Bronze,0.9895,0.0174,0.0105,13.0690,1315.1123
17549,119.6010,Bronze,0.4503,1.5298,0.5497,144.4515,387.3247
13748,119.5846,Bronze,1.0000,0.0000,0.0000,0.0003,1406.5543
16048,119.5035,Bronze,0.3817,0.6037,0.6183,172.9571,185.0072
13797,119.3640,Bronze,0.3530,0.3768,0.6470,162.8601,254.6228
16212,119.3024,Bronze,0.9999,0.0000,0.0001,0.0163,1403.1218
17739,119.2988,Bronze,1.0000,0.0000,0.0000,0.0000,1403.1947
13297,119.1631,Bronze,1.0000,0.0000,0.0000,0.0000,1401.5984
16157,119.1513,Bronze,0.8680,0.4937,0.1320,119.2513,559.8785
13855,119.1395,Bronze,0.3738,0.4687,0.6262,163.5098,247.3981
15051,118.9669,Bronze,1.0000,0.0000,0.0000,0.0000,1399.2914
14230,118.8645,Bronze,0.2739,0.4947,0.7261,177.8210,143.1665
13386,118.8286,Bronze,0.2534,0.3508,0.7466,178.5920,137.3024
13705,118.8127,Bronze,1.0000,0.0000,0.0000,0.0000,1397.4777
18059,118.8009,Bronze,0.7156,1.1193,0.2844,127.4058,498.2095
15546,118.7194,Bronze,0.2410,0.2620,0.7590,171.9388,182.9711
16275,118.6995,Bronze,0.7591,0.1418,0.2409,111.5188,609.1347
18085,118.6659,Bronze,0.5860,0.3568,0.4140,156.2272,293.2226
18016,118.6022,Bronze,1.0000,0.0000,0.0000,0.0000,1395.0011
15561,118.5566,Bronze,1.0000,0.0000,0.0000,0.0000,1394.4645
12649,118.4914,Bronze,1.0000,0.0000,0.0000,0.0073,1393.6471
17997,118.4745,Bronze,0.9668,0.2023,0.0332,51.1978,1032.1857
17552,118.4435,Bronze,1.0000,0.0000,0.0000,0.0000,1393.1344
17597,118.4353,Bronze,0.9090,0.1097,0.0910,79.9883,828.5437
17229,118.2588,Bronze,0.3414,0.8340,0.6586,164.3349,231.2162
16087,118.2305,Bronze,0.6193,0.3922,0.3807,143.0207,381.3023
15572,118.2198,Bronze,1.0000,0.0000,0.0000,0.0000,1390.5035
17095,118.0191,Bronze,1.0000,0.0000,0.0000,0.0000,1388.1434
14778,117.9705,Bronze,0.4869,0.3314,0.5131,147.7973,344.5350
13875,117.8095,Bronze,1.0000,0.0000,0.0000,0.0000,1385.6774
16706,117.5029,Bronze,0.7349,0.7068,0.2651,138.4278,405.1572
14912,117.5013,Bronze,1.0000,0.0000,0.0000,0.0000,1382.0527
12578,117.4921,Bronze,0.9997,0.0004,0.0003,0.4453,1378.8021
12512,117.3556,Bronze,0.2410,1.7744,0.7590,155.9445,279.8063
12960,117.3516,Bronze,0.4440,0.4574,0.5560,161.0074,244.0280
17777,117.3113,Bronze,0.8316,0.4971,0.1684,121.7434,520.6494
15288,117.2556,Bronze,1.0000,0.0000,0.0000,0.0000,1379.1624
14824,117.1790,Bronze,1.0000,0.0000,0.0000,0.0000,1378.2616
17862,117.1734,Bronze,0.5121,0.4662,0.4879,158.7792,257.6578
17239,117.1678,Bronze,0.4866,0.5215,0.5134,165.2110,212.2013
14913,117.0690,Bronze,1.0000,0.0000,0.0000,0.0001,1376.9677
13015,117.0366,Bronze,1.0000,0.0000,0.0000,0.0000,1376.5870
16818,116.9044,Bronze,1.0000,0.0000,0.0000,0.0000,1375.0315
16295,116.8601,Bronze,0.9861,0.0791,0.0139,27.9886,1176.9896
15366,116.7634,Bronze,1.0000,0.0000,0.0000,0.0075,1373.3202
17262,116.7412,Bronze,1.0000,0.0000,0.0000,0.0000,1373.1117
17105,116.7200,Bronze,0.4155,0.3808,0.5845,154.8690,279.9202
16569,116.4148,Bronze,1.0000,0.0000,0.0000,0.0000,1369.2738
17725,116.3981,Bronze,1.0000,0.0000,0.0000,0.0000,1369.0767
17782,116.3431,Bronze,0.2410,0.4029,0.7590,167.0549,189.4876
13357,116.2921,Bronze,0.8623,0.1551,0.1377,124.5713,488.7042
13396,116.2667,Bronze,0.8582,0.0889,0.1418,73.5240,848.6573
13559,116.2445,Bronze,0.2545,0.2854,0.7455,171.9351,153.8874
15974,116.1975,Bronze,1.0000,0.0001,0.0000,0.0617,1366.2823
14808,116.1380,Bronze,0.9997,0.0017,0.0003,0.5963,1361.8096
17465,116.0724,Bronze,0.7610,0.3396,0.2390,127.2385,467.2963
15789,116.0631,Bronze,0.6901,0.4321,0.3099,146.6752,330.0192
13937,116.0062,Bronze,0.4808,0.2630,0.5192,140.9821,369.5261
15822,115.9457,Bronze,1.0000,0.0000,0.0000,0.0000,1363.7550
